"StateFIPS","State","ZCTA","ZIP Code Tabulation Areas","Year","Value","Data Comment",
"36","New York","3612604","New York - 3612604 - ZCTA","2024","0.3786","",
"36","New York","3612701","New York - 3612701 - ZCTA","2024","0.9693","",
"36","New York","3612719","New York - 3612719 - ZCTA","2024","0.1958","",
"36","New York","3612720","New York - 3612720 - ZCTA","2024","0.4640","",
"36","New York","3612721","New York - 3612721 - ZCTA","2024","0.4443","",
"36","New York","3612722","New York - 3612722 - ZCTA","2024","0.4600","",
"36","New York","3612723","New York - 3612723 - ZCTA","2024","0.3146","",
"36","New York","3612724","New York - 3612724 - ZCTA","2024","0.2513","",
"36","New York","3612725","New York - 3612725 - ZCTA","2024","0.1445","",
"36","New York","3612726","New York - 3612726 - ZCTA","2024","0.4964","",
"36","New York","3612729","New York - 3612729 - ZCTA","2024","0.7850","",
"36","New York","3612732","New York - 3612732 - ZCTA","2024","0.3401","",
"36","New York","3612733","New York - 3612733 - ZCTA","2024","0.9178","",
"36","New York","3612734","New York - 3612734 - ZCTA","2024","0.5912","",
"36","New York","3612736","New York - 3612736 - ZCTA","2024","0.4385","",
"36","New York","3612737","New York - 3612737 - ZCTA","2024","0.1715","",
"36","New York","3612738","New York - 3612738 - ZCTA","2024","0.1706","",
"36","New York","3612740","New York - 3612740 - ZCTA","2024","0.1558","",
"36","New York","3612741","New York - 3612741 - ZCTA","2024","0.1484","",
"36","New York","3612742","New York - 3612742 - ZCTA","2024","0.7221","",
"36","New York","3612743","New York - 3612743 - ZCTA","2024","0.1906","",
"36","New York","3612745","New York - 3612745 - ZCTA","2024","0.2752","",
"36","New York","3612746","New York - 3612746 - ZCTA","2024","0.1051","",
"36","New York","3612747","New York - 3612747 - ZCTA","2024","0.7590","",
"36","New York","3612748","New York - 3612748 - ZCTA","2024","0.1830","",
"36","New York","3612749","New York - 3612749 - ZCTA","2024","0.2916","",
"36","New York","3612750","New York - 3612750 - ZCTA","2024","0.1362","",
"36","New York","3612751","New York - 3612751 - ZCTA","2024","0.6327","",
"36","New York","3612752","New York - 3612752 - ZCTA","2024","0.5966","",
"36","New York","3612754","New York - 3612754 - ZCTA","2024","0.9573","",
"36","New York","3612758","New York - 3612758 - ZCTA","2024","0.5062","",
"36","New York","3612759","New York - 3612759 - ZCTA","2024","0.6797","",
"36","New York","3612760","New York - 3612760 - ZCTA","2024","0.2523","",
"36","New York","3612762","New York - 3612762 - ZCTA","2024","0.2786","",
"36","New York","3612763","New York - 3612763 - ZCTA","2024","0.2391","",
"36","New York","3612764","New York - 3612764 - ZCTA","2024","0.7552","",
"36","New York","3612765","New York - 3612765 - ZCTA","2024","0.2126","",
"36","New York","3612766","New York - 3612766 - ZCTA","2024","0.1746","",
"36","New York","3612767","New York - 3612767 - ZCTA","2024","0.0591","",
"36","New York","3612768","New York - 3612768 - ZCTA","2024","0.2645","",
"36","New York","3612769","New York - 3612769 - ZCTA","2024","0.3448","",
"36","New York","3612770","New York - 3612770 - ZCTA","2024","0.1356","",
"36","New York","3612771","New York - 3612771 - ZCTA","2024","0.7129","",
"36","New York","3612775","New York - 3612775 - ZCTA","2024","0.2907","",
"36","New York","3612776","New York - 3612776 - ZCTA","2024","0.2868","",
"36","New York","3612777","New York - 3612777 - ZCTA","2024","0.1906","",
"36","New York","3612778","New York - 3612778 - ZCTA","2024","0.3790","",
"36","New York","3612779","New York - 3612779 - ZCTA","2024","0.9696","",
"36","New York","3612780","New York - 3612780 - ZCTA","2024","0.2379","",
"36","New York","3612781","New York - 3612781 - ZCTA","2024","0.3022","",
"36","New York","3612783","New York - 3612783 - ZCTA","2024","0.3824","",
"36","New York","3612784","New York - 3612784 - ZCTA","2024","0.2093","",
"36","New York","3612785","New York - 3612785 - ZCTA","2024","0.5265","",
"36","New York","3612786","New York - 3612786 - ZCTA","2024","0.1078","",
"36","New York","3612787","New York - 3612787 - ZCTA","2024","0.1672","",
"36","New York","3612788","New York - 3612788 - ZCTA","2024","0.4205","",
"36","New York","3612789","New York - 3612789 - ZCTA","2024","0.7415","",
"36","New York","3612790","New York - 3612790 - ZCTA","2024","0.5018","",
"36","New York","3612791","New York - 3612791 - ZCTA","2024","0.0663","",
"36","New York","3612792","New York - 3612792 - ZCTA","2024","0.3097","",
"36","New York","3612801","New York - 3612801 - ZCTA","2024","0.8008","",
"36","New York","3612803","New York - 3612803 - ZCTA","2024","0.5147","",
"36","New York","3612804","New York - 3612804 - ZCTA","2024","0.5054","",
"36","New York","3612808","New York - 3612808 - ZCTA","2024","0.3318","",
"36","New York","3612809","New York - 3612809 - ZCTA","2024","0.5932","",
"36","New York","3612810","New York - 3612810 - ZCTA","2024","0.2205","",
"36","New York","3612811","New York - 3612811 - ZCTA","2024","0.0565","",
"36","New York","3612812","New York - 3612812 - ZCTA","2024","0.1317","",
"36","New York","3612814","New York - 3612814 - ZCTA","2024","0.4944","",
"36","New York","3612815","New York - 3612815 - ZCTA","2024","0.7114","",
"36","New York","3612816","New York - 3612816 - ZCTA","2024","0.6840","",
"36","New York","3612817","New York - 3612817 - ZCTA","2024","0.1984","",
"36","New York","3612819","New York - 3612819 - ZCTA","2024","0.1871","",
"36","New York","3612821","New York - 3612821 - ZCTA","2024","0.2029","",
"36","New York","3612822","New York - 3612822 - ZCTA","2024","0.6416","",
"36","New York","3612823","New York - 3612823 - ZCTA","2024","0.0764","",
"36","New York","3612824","New York - 3612824 - ZCTA","2024","0.0681","",
"36","New York","3612827","New York - 3612827 - ZCTA","2024","0.1244","",
"36","New York","3612828","New York - 3612828 - ZCTA","2024","0.4398","",
"36","New York","3612831","New York - 3612831 - ZCTA","2024","0.0664","",
"36","New York","3612832","New York - 3612832 - ZCTA","2024","0.9122","",
"36","New York","3612833","New York - 3612833 - ZCTA","2024","0.1719","",
"36","New York","3612834","New York - 3612834 - ZCTA","2024","0.4110","",
"36","New York","3612835","New York - 3612835 - ZCTA","2024","0.4209","",
"36","New York","3612836","New York - 3612836 - ZCTA","2024","0.7003","",
"36","New York","3612837","New York - 3612837 - ZCTA","2024","0.3189","",
"36","New York","3612838","New York - 3612838 - ZCTA","2024","0.1244","",
"36","New York","3612839","New York - 3612839 - ZCTA","2024","0.5472","",
"36","New York","3612841","New York - 3612841 - ZCTA","2024","0.3796","",
"36","New York","3612842","New York - 3612842 - ZCTA","2024","0.5079","",
"36","New York","3612843","New York - 3612843 - ZCTA","2024","0.1893","",
"36","New York","3612844","New York - 3612844 - ZCTA","2024","0.2406","",
"36","New York","3612845","New York - 3612845 - ZCTA","2024","0.4063","",
"36","New York","3612846","New York - 3612846 - ZCTA","2024","0.2650","",
"36","New York","3612847","New York - 3612847 - ZCTA","2024","0.4987","",
"36","New York","3612849","New York - 3612849 - ZCTA","2024","0.1964","",
"36","New York","3612850","New York - 3612850 - ZCTA","2024","0.1418","",
"36","New York","3612851","New York - 3612851 - ZCTA","2024","0.6564","",
"36","New York","3612852","New York - 3612852 - ZCTA","2024","0.4174","",
"36","New York","3612853","New York - 3612853 - ZCTA","2024","0.5370","",
"36","New York","3612855","New York - 3612855 - ZCTA","2024","0.6602","",
"36","New York","3612856","New York - 3612856 - ZCTA","2024","0.2110","",
"36","New York","3612857","New York - 3612857 - ZCTA","2024","0.2293","",
"36","New York","3612858","New York - 3612858 - ZCTA","2024","0.1461","",
"36","New York","3612859","New York - 3612859 - ZCTA","2024","0.2394","",
"36","New York","3612860","New York - 3612860 - ZCTA","2024","0.6158","",
"36","New York","3612861","New York - 3612861 - ZCTA","2024","0.5150","",
"36","New York","3612863","New York - 3612863 - ZCTA","2024","0.1988","",
"36","New York","3612865","New York - 3612865 - ZCTA","2024","0.4454","",
"36","New York","3612866","New York - 3612866 - ZCTA","2024","0.3956","",
"36","New York","3612870","New York - 3612870 - ZCTA","2024","0.3884","",
"36","New York","3612871","New York - 3612871 - ZCTA","2024","0.1955","",
"36","New York","3612873","New York - 3612873 - ZCTA","2024","0.3196","",
"36","New York","3612874","New York - 3612874 - ZCTA","2024","0.2682","",
"36","New York","3612878","New York - 3612878 - ZCTA","2024","0.6598","",
"36","New York","3612883","New York - 3612883 - ZCTA","2024","0.5715","",
"36","New York","3612884","New York - 3612884 - ZCTA","2024","0.4275","",
"36","New York","3612885","New York - 3612885 - ZCTA","2024","0.7143","",
"36","New York","3612886","New York - 3612886 - ZCTA","2024","0.2260","",
"36","New York","3612887","New York - 3612887 - ZCTA","2024","0.7868","",
"36","New York","3612901","New York - 3612901 - ZCTA","2024","0.8220","",
"36","New York","3612903","New York - 3612903 - ZCTA","2024","0.2362","",
"36","New York","3612910","New York - 3612910 - ZCTA","2024","0.3853","",
"36","New York","3612912","New York - 3612912 - ZCTA","2024","0.3922","",
"36","New York","3612913","New York - 3612913 - ZCTA","2024","0.2502","",
"36","New York","3612914","New York - 3612914 - ZCTA","2024","0.7649","",
"36","New York","3612916","New York - 3612916 - ZCTA","2024","0.7906","",
"36","New York","3612917","New York - 3612917 - ZCTA","2024","0.3704","",
"36","New York","3612918","New York - 3612918 - ZCTA","2024","0.1143","",
"36","New York","3612919","New York - 3612919 - ZCTA","2024","0.4752","",
"36","New York","3612920","New York - 3612920 - ZCTA","2024","0.4552","",
"36","New York","3612921","New York - 3612921 - ZCTA","2024","0.5801","",
"36","New York","3612922","New York - 3612922 - ZCTA","2024","0.4187","",
"36","New York","3612923","New York - 3612923 - ZCTA","2024","0.3293","",
"36","New York","3612924","New York - 3612924 - ZCTA","2024","0.3080","",
"36","New York","3612926","New York - 3612926 - ZCTA","2024","0.7912","",
"36","New York","3612927","New York - 3612927 - ZCTA","2024","0.1331","",
"36","New York","3612928","New York - 3612928 - ZCTA","2024","0.6566","",
"36","New York","3612929","New York - 3612929 - ZCTA","2024","0.6158","",
"36","New York","3612930","New York - 3612930 - ZCTA","2024","0.5870","",
"36","New York","3612932","New York - 3612932 - ZCTA","2024","0.5395","",
"36","New York","3612934","New York - 3612934 - ZCTA","2024","0.3889","",
"36","New York","3612935","New York - 3612935 - ZCTA","2024","0.4542","",
"36","New York","3612936","New York - 3612936 - ZCTA","2024","0.4281","",
"36","New York","3612937","New York - 3612937 - ZCTA","2024","0.8013","",
"36","New York","3612939","New York - 3612939 - ZCTA","2024","0.0534","",
"36","New York","3612941","New York - 3612941 - ZCTA","2024","0.1329","",
"36","New York","3612942","New York - 3612942 - ZCTA","2024","0.0957","",
"36","New York","3612943","New York - 3612943 - ZCTA","2024","0.7119","",
"36","New York","3612944","New York - 3612944 - ZCTA","2024","0.6983","",
"36","New York","3612945","New York - 3612945 - ZCTA","2024","0.1794","",
"36","New York","3612946","New York - 3612946 - ZCTA","2024","0.4921","",
"36","New York","3612950","New York - 3612950 - ZCTA","2024","0.2135","",
"36","New York","3612952","New York - 3612952 - ZCTA","2024","0.7249","",
"36","New York","3612953","New York - 3612953 - ZCTA","2024","0.6123","",
"36","New York","3612955","New York - 3612955 - ZCTA","2024","0.3828","",
"36","New York","3612956","New York - 3612956 - ZCTA","2024","0.1531","",
"36","New York","3612957","New York - 3612957 - ZCTA","2024","0.4516","",
"36","New York","3612958","New York - 3612958 - ZCTA","2024","0.3995","",
"36","New York","3612959","New York - 3612959 - ZCTA","2024","0.2494","",
"36","New York","3612960","New York - 3612960 - ZCTA","2024","0.6614","",
"36","New York","3612961","New York - 3612961 - ZCTA","2024","0.0719","",
"36","New York","3612962","New York - 3612962 - ZCTA","2024","0.2043","",
"36","New York","3612964","New York - 3612964 - ZCTA","2024","0.2924","",
"36","New York","3612965","New York - 3612965 - ZCTA","2024","0.2022","",
"36","New York","3612966","New York - 3612966 - ZCTA","2024","0.8055","",
"36","New York","3612967","New York - 3612967 - ZCTA","2024","0.8276","",
"36","New York","3612969","New York - 3612969 - ZCTA","2024","0.2478","",
"36","New York","3612970","New York - 3612970 - ZCTA","2024","0.1968","",
"36","New York","3612972","New York - 3612972 - ZCTA","2024","0.4890","",
"36","New York","3612973","New York - 3612973 - ZCTA","2024","0.1082","",
"36","New York","3612974","New York - 3612974 - ZCTA","2024","0.7971","",
"36","New York","3612975","New York - 3612975 - ZCTA","2024","0.4395","",
"36","New York","3612976","New York - 3612976 - ZCTA","2024","0.2104","",
"36","New York","3612977","New York - 3612977 - ZCTA","2024","0.0636","",
"36","New York","3612978","New York - 3612978 - ZCTA","2024","0.6005","",
"36","New York","3612979","New York - 3612979 - ZCTA","2024","0.6536","",
"36","New York","3612980","New York - 3612980 - ZCTA","2024","0.5989","",
"36","New York","3612981","New York - 3612981 - ZCTA","2024","0.4442","",
"36","New York","3612983","New York - 3612983 - ZCTA","2024","0.4573","",
"36","New York","3612985","New York - 3612985 - ZCTA","2024","0.1614","",
"36","New York","3612986","New York - 3612986 - ZCTA","2024","0.3157","",
"36","New York","3612987","New York - 3612987 - ZCTA","2024","0.0192","",
"36","New York","3612989","New York - 3612989 - ZCTA","2024","0.3381","",
"36","New York","3612992","New York - 3612992 - ZCTA","2024","0.2976","",
"36","New York","3612993","New York - 3612993 - ZCTA","2024","0.6010","",
"36","New York","3612996","New York - 3612996 - ZCTA","2024","0.7212","",
"36","New York","3612997","New York - 3612997 - ZCTA","2024","0.4376","",
"36","New York","3612998","New York - 3612998 - ZCTA","2024","0.2209","",
"36","New York","3613020","New York - 3613020 - ZCTA","2024","0.1241","",
"36","New York","3613021","New York - 3613021 - ZCTA","2024","0.8747","",
"36","New York","3613024","New York - 3613024 - ZCTA","2024","0.7079","",
"36","New York","3613026","New York - 3613026 - ZCTA","2024","0.6519","",
"36","New York","3613027","New York - 3613027 - ZCTA","2024","0.4141","",
"36","New York","3613028","New York - 3613028 - ZCTA","2024","0.2447","",
"36","New York","3613029","New York - 3613029 - ZCTA","2024","0.4923","",
"36","New York","3613030","New York - 3613030 - ZCTA","2024","0.3875","",
"36","New York","3613031","New York - 3613031 - ZCTA","2024","0.1186","",
"36","New York","3613032","New York - 3613032 - ZCTA","2024","0.7150","",
"36","New York","3613033","New York - 3613033 - ZCTA","2024","0.4364","",
"36","New York","3613034","New York - 3613034 - ZCTA","2024","0.6067","",
"36","New York","3613035","New York - 3613035 - ZCTA","2024","0.2444","",
"36","New York","3613036","New York - 3613036 - ZCTA","2024","0.7330","",
"36","New York","3613037","New York - 3613037 - ZCTA","2024","0.3576","",
"36","New York","3613039","New York - 3613039 - ZCTA","2024","0.1167","",
"36","New York","3613040","New York - 3613040 - ZCTA","2024","0.3808","",
"36","New York","3613041","New York - 3613041 - ZCTA","2024","0.2899","",
"36","New York","3613042","New York - 3613042 - ZCTA","2024","0.5364","",
"36","New York","3613044","New York - 3613044 - ZCTA","2024","0.4278","",
"36","New York","3613045","New York - 3613045 - ZCTA","2024","0.7196","",
"36","New York","3613051","New York - 3613051 - ZCTA","2024","0.0094","",
"36","New York","3613052","New York - 3613052 - ZCTA","2024","0.5731","",
"36","New York","3613053","New York - 3613053 - ZCTA","2024","0.6097","",
"36","New York","3613054","New York - 3613054 - ZCTA","2024","0.1455","",
"36","New York","3613057","New York - 3613057 - ZCTA","2024","0.7068","",
"36","New York","3613060","New York - 3613060 - ZCTA","2024","0.6678","",
"36","New York","3613061","New York - 3613061 - ZCTA","2024","0.1107","",
"36","New York","3613062","New York - 3613062 - ZCTA","2024","0.1689","",
"36","New York","3613063","New York - 3613063 - ZCTA","2024","0.0301","",
"36","New York","3613064","New York - 3613064 - ZCTA","2024","0.4446","",
"36","New York","3613066","New York - 3613066 - ZCTA","2024","0.3484","",
"36","New York","3613068","New York - 3613068 - ZCTA","2024","0.5386","",
"36","New York","3613069","New York - 3613069 - ZCTA","2024","0.9364","",
"36","New York","3613071","New York - 3613071 - ZCTA","2024","0.7432","",
"36","New York","3613072","New York - 3613072 - ZCTA","2024","0.3675","",
"36","New York","3613073","New York - 3613073 - ZCTA","2024","0.5955","",
"36","New York","3613074","New York - 3613074 - ZCTA","2024","0.6178","",
"36","New York","3613076","New York - 3613076 - ZCTA","2024","0.5473","",
"36","New York","3613077","New York - 3613077 - ZCTA","2024","0.1862","",
"36","New York","3613078","New York - 3613078 - ZCTA","2024","0.3017","",
"36","New York","3613080","New York - 3613080 - ZCTA","2024","0.4427","",
"36","New York","3613081","New York - 3613081 - ZCTA","2024","0.2227","",
"36","New York","3613082","New York - 3613082 - ZCTA","2024","0.4819","",
"36","New York","3613083","New York - 3613083 - ZCTA","2024","0.2582","",
"36","New York","3613084","New York - 3613084 - ZCTA","2024","0.4974","",
"36","New York","3613087","New York - 3613087 - ZCTA","2024","0.0215","",
"36","New York","3613088","New York - 3613088 - ZCTA","2024","0.6363","",
"36","New York","3613090","New York - 3613090 - ZCTA","2024","0.3456","",
"36","New York","3613092","New York - 3613092 - ZCTA","2024","0.5071","",
"36","New York","3613101","New York - 3613101 - ZCTA","2024","0.2901","",
"36","New York","3613102","New York - 3613102 - ZCTA","2024","0.2455","",
"36","New York","3613103","New York - 3613103 - ZCTA","2024","0.8084","",
"36","New York","3613104","New York - 3613104 - ZCTA","2024","0.0939","",
"36","New York","3613108","New York - 3613108 - ZCTA","2024","0.2205","",
"36","New York","3613110","New York - 3613110 - ZCTA","2024","0.1753","",
"36","New York","3613111","New York - 3613111 - ZCTA","2024","0.3738","",
"36","New York","3613112","New York - 3613112 - ZCTA","2024","0.1067","",
"36","New York","3613113","New York - 3613113 - ZCTA","2024","0.2766","",
"36","New York","3613114","New York - 3613114 - ZCTA","2024","0.7506","",
"36","New York","3613115","New York - 3613115 - ZCTA","2024","0.3278","",
"36","New York","3613116","New York - 3613116 - ZCTA","2024","0.6228","",
"36","New York","3613117","New York - 3613117 - ZCTA","2024","0.5238","",
"36","New York","3613118","New York - 3613118 - ZCTA","2024","0.6871","",
"36","New York","3613120","New York - 3613120 - ZCTA","2024","0.5907","",
"36","New York","3613122","New York - 3613122 - ZCTA","2024","0.1178","",
"36","New York","3613123","New York - 3613123 - ZCTA","2024","0.3491","",
"36","New York","3613124","New York - 3613124 - ZCTA","2024","0.2229","",
"36","New York","3613126","New York - 3613126 - ZCTA","2024","0.7961","",
"36","New York","3613131","New York - 3613131 - ZCTA","2024","0.5121","",
"36","New York","3613132","New York - 3613132 - ZCTA","2024","0.5147","",
"36","New York","3613134","New York - 3613134 - ZCTA","2024","0.1964","",
"36","New York","3613135","New York - 3613135 - ZCTA","2024","0.6489","",
"36","New York","3613136","New York - 3613136 - ZCTA","2024","0.6703","",
"36","New York","3613138","New York - 3613138 - ZCTA","2024","0.0015","",
"36","New York","3613140","New York - 3613140 - ZCTA","2024","0.5267","",
"36","New York","3613141","New York - 3613141 - ZCTA","2024","0.0586","",
"36","New York","3613142","New York - 3613142 - ZCTA","2024","0.9158","",
"36","New York","3613143","New York - 3613143 - ZCTA","2024","0.4068","",
"36","New York","3613144","New York - 3613144 - ZCTA","2024","0.9560","",
"36","New York","3613145","New York - 3613145 - ZCTA","2024","0.8156","",
"36","New York","3613146","New York - 3613146 - ZCTA","2024","0.5685","",
"36","New York","3613147","New York - 3613147 - ZCTA","2024","0.4874","",
"36","New York","3613148","New York - 3613148 - ZCTA","2024","0.6922","",
"36","New York","3613152","New York - 3613152 - ZCTA","2024","0.2380","",
"36","New York","3613153","New York - 3613153 - ZCTA","2024","0.1199","",
"36","New York","3613155","New York - 3613155 - ZCTA","2024","0.6759","",
"36","New York","3613156","New York - 3613156 - ZCTA","2024","0.6828","",
"36","New York","3613157","New York - 3613157 - ZCTA","2024","0.9445","",
"36","New York","3613158","New York - 3613158 - ZCTA","2024","0.4871","",
"36","New York","3613159","New York - 3613159 - ZCTA","2024","0.0967","",
"36","New York","3613160","New York - 3613160 - ZCTA","2024","0.3513","",
"36","New York","3613162","New York - 3613162 - ZCTA","2024","0.6718","",
"36","New York","3613163","New York - 3613163 - ZCTA","2024","0.2022","",
"36","New York","3613164","New York - 3613164 - ZCTA","2024","0.1095","",
"36","New York","3613165","New York - 3613165 - ZCTA","2024","0.5780","",
"36","New York","3613166","New York - 3613166 - ZCTA","2024","0.6930","",
"36","New York","3613167","New York - 3613167 - ZCTA","2024","0.5439","",
"36","New York","3613202","New York - 3613202 - ZCTA","2024","0.9885","",
"36","New York","3613203","New York - 3613203 - ZCTA","2024","0.9725","",
"36","New York","3613204","New York - 3613204 - ZCTA","2024","0.9745","",
"36","New York","3613205","New York - 3613205 - ZCTA","2024","0.9828","",
"36","New York","3613206","New York - 3613206 - ZCTA","2024","0.8531","",
"36","New York","3613207","New York - 3613207 - ZCTA","2024","0.8859","",
"36","New York","3613208","New York - 3613208 - ZCTA","2024","0.9782","",
"36","New York","3613209","New York - 3613209 - ZCTA","2024","0.8043","",
"36","New York","3613210","New York - 3613210 - ZCTA","2024","0.8060","",
"36","New York","3613211","New York - 3613211 - ZCTA","2024","0.9117","",
"36","New York","3613212","New York - 3613212 - ZCTA","2024","0.6214","",
"36","New York","3613214","New York - 3613214 - ZCTA","2024","0.5013","",
"36","New York","3613215","New York - 3613215 - ZCTA","2024","0.1290","",
"36","New York","3613219","New York - 3613219 - ZCTA","2024","0.3220","",
"36","New York","3613224","New York - 3613224 - ZCTA","2024","0.7317","",
"36","New York","3613301","New York - 3613301 - ZCTA","2024","0.0904","",
"36","New York","3613302","New York - 3613302 - ZCTA","2024","0.6475","",
"36","New York","3613303","New York - 3613303 - ZCTA","2024","0.1549","",
"36","New York","3613304","New York - 3613304 - ZCTA","2024","0.0347","",
"36","New York","3613305","New York - 3613305 - ZCTA","2024","0.2675","",
"36","New York","3613308","New York - 3613308 - ZCTA","2024","0.6651","",
"36","New York","3613309","New York - 3613309 - ZCTA","2024","0.4225","",
"36","New York","3613310","New York - 3613310 - ZCTA","2024","0.3688","",
"36","New York","3613312","New York - 3613312 - ZCTA","2024","0.2882","",
"36","New York","3613313","New York - 3613313 - ZCTA","2024","0.3878","",
"36","New York","3613314","New York - 3613314 - ZCTA","2024","0.1426","",
"36","New York","3613315","New York - 3613315 - ZCTA","2024","0.2679","",
"36","New York","3613316","New York - 3613316 - ZCTA","2024","0.6019","",
"36","New York","3613317","New York - 3613317 - ZCTA","2024","0.6010","",
"36","New York","3613318","New York - 3613318 - ZCTA","2024","0.0747","",
"36","New York","3613319","New York - 3613319 - ZCTA","2024","0.4308","",
"36","New York","3613320","New York - 3613320 - ZCTA","2024","0.3233","",
"36","New York","3613321","New York - 3613321 - ZCTA","2024","0.7944","",
"36","New York","3613322","New York - 3613322 - ZCTA","2024","0.4986","",
"36","New York","3613323","New York - 3613323 - ZCTA","2024","0.4367","",
"36","New York","3613324","New York - 3613324 - ZCTA","2024","0.3102","",
"36","New York","3613325","New York - 3613325 - ZCTA","2024","0.2148","",
"36","New York","3613326","New York - 3613326 - ZCTA","2024","0.1392","",
"36","New York","3613327","New York - 3613327 - ZCTA","2024","0.3428","",
"36","New York","3613328","New York - 3613328 - ZCTA","2024","0.2393","",
"36","New York","3613329","New York - 3613329 - ZCTA","2024","0.6913","",
"36","New York","3613331","New York - 3613331 - ZCTA","2024","0.3503","",
"36","New York","3613332","New York - 3613332 - ZCTA","2024","0.2106","",
"36","New York","3613333","New York - 3613333 - ZCTA","2024","0.5743","",
"36","New York","3613334","New York - 3613334 - ZCTA","2024","0.2393","",
"36","New York","3613335","New York - 3613335 - ZCTA","2024","0.2615","",
"36","New York","3613337","New York - 3613337 - ZCTA","2024","0.0168","",
"36","New York","3613338","New York - 3613338 - ZCTA","2024","0.4334","",
"36","New York","3613339","New York - 3613339 - ZCTA","2024","0.7647","",
"36","New York","3613340","New York - 3613340 - ZCTA","2024","0.5909","",
"36","New York","3613341","New York - 3613341 - ZCTA","2024","0.0518","",
"36","New York","3613342","New York - 3613342 - ZCTA","2024","0.0570","",
"36","New York","3613343","New York - 3613343 - ZCTA","2024","0.1421","",
"36","New York","3613345","New York - 3613345 - ZCTA","2024","0.1474","",
"36","New York","3613346","New York - 3613346 - ZCTA","2024","0.5693","",
"36","New York","3613348","New York - 3613348 - ZCTA","2024","0.4322","",
"36","New York","3613350","New York - 3613350 - ZCTA","2024","0.8070","",
"36","New York","3613352","New York - 3613352 - ZCTA","2024","0.1392","",
"36","New York","3613353","New York - 3613353 - ZCTA","2024","0.3196","",
"36","New York","3613354","New York - 3613354 - ZCTA","2024","0.3094","",
"36","New York","3613355","New York - 3613355 - ZCTA","2024","0.0237","",
"36","New York","3613357","New York - 3613357 - ZCTA","2024","0.6653","",
"36","New York","3613360","New York - 3613360 - ZCTA","2024","0.0570","",
"36","New York","3613361","New York - 3613361 - ZCTA","2024","0.1794","",
"36","New York","3613362","New York - 3613362 - ZCTA","2024","0.3373","",
"36","New York","3613363","New York - 3613363 - ZCTA","2024","0.3479","",
"36","New York","3613364","New York - 3613364 - ZCTA","2024","0.2380","",
"36","New York","3613365","New York - 3613365 - ZCTA","2024","0.5664","",
"36","New York","3613367","New York - 3613367 - ZCTA","2024","0.5865","",
"36","New York","3613368","New York - 3613368 - ZCTA","2024","0.2408","",
"36","New York","3613402","New York - 3613402 - ZCTA","2024","0.2972","",
"36","New York","3613403","New York - 3613403 - ZCTA","2024","0.6082","",
"36","New York","3613404","New York - 3613404 - ZCTA","2024","0.4178","",
"36","New York","3613406","New York - 3613406 - ZCTA","2024","0.2981","",
"36","New York","3613407","New York - 3613407 - ZCTA","2024","0.5923","",
"36","New York","3613408","New York - 3613408 - ZCTA","2024","0.6075","",
"36","New York","3613409","New York - 3613409 - ZCTA","2024","0.5245","",
"36","New York","3613410","New York - 3613410 - ZCTA","2024","0.2358","",
"36","New York","3613411","New York - 3613411 - ZCTA","2024","0.5209","",
"36","New York","3613413","New York - 3613413 - ZCTA","2024","0.3062","",
"36","New York","3613415","New York - 3613415 - ZCTA","2024","0.0135","",
"36","New York","3613416","New York - 3613416 - ZCTA","2024","0.2060","",
"36","New York","3613417","New York - 3613417 - ZCTA","2024","0.5245","",
"36","New York","3613418","New York - 3613418 - ZCTA","2024","0.1057","",
"36","New York","3613420","New York - 3613420 - ZCTA","2024","0.6832","",
"36","New York","3613421","New York - 3613421 - ZCTA","2024","0.7912","",
"36","New York","3613424","New York - 3613424 - ZCTA","2024","0.3878","",
"36","New York","3613425","New York - 3613425 - ZCTA","2024","0.6402","",
"36","New York","3613428","New York - 3613428 - ZCTA","2024","0.8931","",
"36","New York","3613431","New York - 3613431 - ZCTA","2024","0.2233","",
"36","New York","3613433","New York - 3613433 - ZCTA","2024","0.3737","",
"36","New York","3613435","New York - 3613435 - ZCTA","2024","0.0302","",
"36","New York","3613436","New York - 3613436 - ZCTA","2024","0.0972","",
"36","New York","3613437","New York - 3613437 - ZCTA","2024","0.6512","",
"36","New York","3613438","New York - 3613438 - ZCTA","2024","0.3470","",
"36","New York","3613439","New York - 3613439 - ZCTA","2024","0.8145","",
"36","New York","3613440","New York - 3613440 - ZCTA","2024","0.8198","",
"36","New York","3613441","New York - 3613441 - ZCTA","2024","0.4234","",
"36","New York","3613450","New York - 3613450 - ZCTA","2024","0.2086","",
"36","New York","3613452","New York - 3613452 - ZCTA","2024","0.8283","",
"36","New York","3613454","New York - 3613454 - ZCTA","2024","0.5588","",
"36","New York","3613456","New York - 3613456 - ZCTA","2024","0.1993","",
"36","New York","3613459","New York - 3613459 - ZCTA","2024","0.4275","",
"36","New York","3613460","New York - 3613460 - ZCTA","2024","0.6455","",
"36","New York","3613461","New York - 3613461 - ZCTA","2024","0.3461","",
"36","New York","3613464","New York - 3613464 - ZCTA","2024","0.3953","",
"36","New York","3613468","New York - 3613468 - ZCTA","2024","0.2262","",
"36","New York","3613469","New York - 3613469 - ZCTA","2024","0.3990","",
"36","New York","3613470","New York - 3613470 - ZCTA","2024","0.4654","",
"36","New York","3613471","New York - 3613471 - ZCTA","2024","0.5721","",
"36","New York","3613472","New York - 3613472 - ZCTA","2024","0.1469","",
